step,method,mean_projection,std_projection,ci95_low,ci95_high,mean_direction_variance,mean_path_error_to_sgd,mean_coord_1,mean_coord_2,lr,method_base
19,modified_langevin lr=0.09,-0.0014394361001905053,0.0012181513403766641,-0.0025071928281446697,-0.0003716793722363409,1.6135531e-05,0.006468175444751978,0.0011110572377219796,-0.026980411261320114,0.09,modified_langevin
20,modified_langevin lr=0.09,-0.0012545956997200847,0.0008945383528165876,-0.002038693137348488,-0.0004704982620916812,1.4535136e-05,0.00721417460590601,0.002501270268112421,-0.028846632689237595,0.09,modified_langevin
21,modified_langevin lr=0.09,-0.0009532874610158615,0.0007938560139756968,-0.0016491329375617604,-0.00025744198446996255,1.5714304e-05,0.007963839918375015,0.0035910471342504025,-0.029721075668931007,0.09,modified_langevin
22,modified_langevin lr=0.09,-0.001287265649807523,0.0010727030313905823,-0.0022275313137684206,-0.00034699998584662543,1.6527096e-05,0.00782227423042059,0.003137212712317705,-0.030850578099489212,0.09,modified_langevin
23,modified_langevin lr=0.09,-0.0012889439385617152,0.0011225897226569822,-0.0022729372153975453,-0.00030495066172588525,1.8578017e-05,0.00809518713504076,0.003319334238767624,-0.0325842909514904,0.09,modified_langevin
24,modified_langevin lr=0.09,-0.0012876249849796296,0.0014786781619635766,-0.00258374354068167,8.49357072241078e-06,2.0055677e-05,0.009778165258467197,0.003712328616529703,-0.033841706812381744,0.09,modified_langevin
25,modified_langevin lr=0.09,-0.001330841809976846,0.0017726558310934136,-0.002884643154079059,0.0002229595341253672,1.6989237e-05,0.009423395618796349,0.0037755132652819157,-0.035969771444797516,0.09,modified_langevin
26,modified_langevin lr=0.09,-0.001513009495101869,0.002021930539898251,-0.0032853097552360423,0.00025929076503230413,2.0266818e-05,0.00982377864420414,0.0033409439492970705,-0.0379239059984684,0.09,modified_langevin
27,modified_langevin lr=0.09,-0.0016564154997467996,0.0022989004662944683,-0.003671490604473834,0.00035865960498023507,2.067147e-05,0.010414263233542442,0.0034419880248606205,-0.03909670189023018,0.09,modified_langevin
28,modified_langevin lr=0.09,-0.0018538804491981865,0.002787144904460653,-0.004296920673248528,0.0005891597748521552,2.674722e-05,0.011281640268862247,0.0031390711665153503,-0.040854472666978836,0.09,modified_langevin
29,modified_langevin lr=0.09,-0.001591316016856581,0.003106478274301572,-0.004314264280906686,0.001131632247193524,2.7531669e-05,0.012536772526800632,0.004445822909474373,-0.042227551341056824,0.09,modified_langevin
30,modified_langevin lr=0.09,-0.0018964877352118492,0.0033428241441744787,-0.004826602288306912,0.0010336268178832138,3.1976462e-05,0.012721358798444271,0.005036575254052877,-0.044357504695653915,0.09,modified_langevin
31,modified_langevin lr=0.09,-0.002000420121476054,0.0031951064164380386,-0.0048010543773365265,0.0008002141343844181,3.249504e-05,0.012395357713103294,0.005013738293200731,-0.04596341401338577,0.09,modified_langevin
32,modified_langevin lr=0.09,-0.0020269092172384264,0.0032329181006768445,-0.004860686875649176,0.0008068684411723231,3.3435692e-05,0.013338007032871246,0.005883800331503153,-0.04718097299337387,0.09,modified_langevin
33,modified_langevin lr=0.09,-0.0020481175277382137,0.0031671887664816716,-0.0048242808844734895,0.0007280458289970625,3.4696244e-05,0.01251716073602438,0.006302216090261936,-0.04850978031754494,0.09,modified_langevin
34,modified_langevin lr=0.09,-0.002001540525816381,0.0029991420530605826,-0.004630404443706505,0.0006273233920737428,3.5141846e-05,0.012299829162657261,0.006994078867137432,-0.05046694353222847,0.09,modified_langevin
35,modified_langevin lr=0.09,-0.001653126592282206,0.0030989670769730406,-0.004369491001587258,0.0010632378170228464,3.3441367e-05,0.011948686093091965,0.008280299603939056,-0.05132926627993584,0.09,modified_langevin
36,modified_langevin lr=0.09,-0.001740373100619763,0.0028317269066101304,-0.004222491172522779,0.0007417449712832532,3.635653e-05,0.012266947887837887,0.008243575692176819,-0.052894823253154755,0.09,modified_langevin
37,modified_langevin lr=0.09,-0.0017590503208339213,0.0029688167009186426,-0.004361332895582295,0.0008432322539144517,3.7601232e-05,0.012045493349432945,0.008248934522271156,-0.054344188421964645,0.09,modified_langevin
38,modified_langevin lr=0.09,-0.0017051165166776627,0.0028840737143770345,-0.004233118588644868,0.0008228855552895431,3.5172794e-05,0.010982181876897812,0.008337073028087616,-0.055005453526973724,0.09,modified_langevin
39,modified_langevin lr=0.09,-0.0015538021456450225,0.0029785311192032015,-0.004164599783454683,0.0010569954921646374,3.6881833e-05,0.011237625032663345,0.008965788409113884,-0.056021593511104584,0.09,modified_langevin
40,modified_langevin lr=0.09,-0.002000021922867745,0.003178360569011613,-0.0047859777962791766,0.0007859339505436867,3.9208706e-05,0.01087398361414671,0.008231259882450104,-0.05759022757411003,0.09,modified_langevin
41,modified_langevin lr=0.09,-0.0022340698866173624,0.0034679861798912986,-0.005273893801177931,0.0008057540279432064,3.8414215e-05,0.01144849881529808,0.008052960969507694,-0.05946320295333862,0.09,modified_langevin
42,modified_langevin lr=0.09,-0.0024769873125478625,0.0034218256638054306,-0.0054763497507853975,0.0005223751256896729,4.3106164e-05,0.010494434274733067,0.008496491238474846,-0.0607592947781086,0.09,modified_langevin
43,modified_langevin lr=0.09,-0.002337795658968389,0.0036199779741688544,-0.005510846255267455,0.0008352549373306772,4.3862892e-05,0.0097329868003726,0.008801676332950592,-0.06160088628530502,0.09,modified_langevin
44,modified_langevin lr=0.09,-0.002484457171522081,0.0034450948407159635,-0.005504215942609764,0.0005353015995656026,4.3254273e-05,0.010151670314371586,0.009031298570334911,-0.06304915249347687,0.09,modified_langevin
45,modified_langevin lr=0.09,-0.0024091984145343305,0.003462629513010815,-0.005444327003554086,0.0006259301744854259,3.9880946e-05,0.0095919044688344,0.008968068286776543,-0.06417080014944077,0.09,modified_langevin
46,modified_langevin lr=0.09,-0.0024046350736171007,0.0035916024313805144,-0.005552813410027479,0.0007435432627932782,4.0370825e-05,0.010784468613564968,0.009107230231165886,-0.06545461714267731,0.09,modified_langevin
47,modified_langevin lr=0.09,-0.002448013052344322,0.0034016368997254426,-0.00542967925862695,0.0005336531539383059,4.0103336e-05,0.010994026437401772,0.009174325503408909,-0.06688914448022842,0.09,modified_langevin
48,modified_langevin lr=0.09,-0.002383929863572121,0.0033901510213579246,-0.005355528253568812,0.0005876685264245701,4.1538897e-05,0.01047575380653143,0.009441534988582134,-0.068510040640831,0.09,modified_langevin
49,modified_langevin lr=0.09,-0.002344277105294168,0.003135597461384804,-0.005092749462197187,0.0004041952516088518,4.5817014e-05,0.009473237209022045,0.009738755412399769,-0.07005465030670166,0.09,modified_langevin
50,modified_langevin lr=0.09,-0.0021506294142454863,0.0029916442205801005,-0.004772921192196387,0.00047166236370541374,4.2535565e-05,0.009129264391958714,0.010518156923353672,-0.07130395621061325,0.09,modified_langevin
51,modified_langevin lr=0.09,-0.002140942681580782,0.003180872768639829,-0.004929100595055776,0.0006472152318942122,4.391384e-05,0.008782255463302135,0.011322339996695518,-0.07255430519580841,0.09,modified_langevin
52,modified_langevin lr=0.09,-0.001965210470370948,0.0034138606953366523,-0.00495759130592203,0.0010271703651801335,4.7011727e-05,0.00857399869710207,0.011817486956715584,-0.07363872230052948,0.09,modified_langevin
53,modified_langevin lr=0.09,-0.0019585137022659184,0.003482981739618602,-0.005011481804463563,0.001094454399931727,4.5296063e-05,0.010020391084253788,0.012159446254372597,-0.07527821511030197,0.09,modified_langevin
54,modified_langevin lr=0.09,-0.0019170289393514394,0.0032459311153982934,-0.00476221300808186,0.0009281551293789814,3.7630627e-05,0.010424378328025341,0.012321735732257366,-0.07662147283554077,0.09,modified_langevin
55,modified_langevin lr=0.09,-0.002173721743747592,0.003009154400689719,-0.004811361871283654,0.00046391838378846955,3.5697012e-05,0.011792952194809914,0.01260675024241209,-0.07822467386722565,0.09,modified_langevin
56,modified_langevin lr=0.09,-0.0022435395047068598,0.0027824078402297046,-0.0046824275088846005,0.00019534849947088146,3.5808243e-05,0.012568351812660694,0.012720462866127491,-0.08032511174678802,0.09,modified_langevin
57,modified_langevin lr=0.09,-0.0022715156432241202,0.0030018612657617414,-0.004902763056136712,0.00035973176968847123,4.3165855e-05,0.012907768599689007,0.0127120241522789,-0.08195503801107407,0.09,modified_langevin
58,modified_langevin lr=0.09,-0.0023916530422866344,0.0030430053799661728,-0.005058964861403394,0.00027565877683012564,4.4482702e-05,0.013999281451106071,0.013264546170830727,-0.08367371559143066,0.09,modified_langevin
59,modified_langevin lr=0.09,-0.0024063601857051255,0.0029927308300136276,-0.0050296044188189015,0.00021688404740865088,4.15254e-05,0.014415482990443707,0.01327897422015667,-0.08513028919696808,0.09,modified_langevin
60,modified_langevin lr=0.09,-0.0026028375141322613,0.0028214082919102417,-0.005075910921465466,-0.00012976410679905624,4.4938362e-05,0.014035421423614025,0.01254292018711567,-0.08661792427301407,0.09,modified_langevin
61,modified_langevin lr=0.09,-0.002592045348137617,0.002725253407554199,-0.004980835283217635,-0.00020325541305759882,4.8050813e-05,0.013953191228210926,0.012174153700470924,-0.08794529736042023,0.09,modified_langevin
62,modified_langevin lr=0.09,-0.0028864674386568367,0.0026875532966886906,-0.005242211769560269,-0.0005307231077534046,4.464999e-05,0.01413706410676241,0.011628062464296818,-0.08949973434209824,0.09,modified_langevin
63,modified_langevin lr=0.09,-0.0031351120356703176,0.0026638752972799437,-0.00547010168500408,-0.0008001223863365551,4.4588425e-05,0.015365545637905598,0.011728236451745033,-0.09097719192504883,0.09,modified_langevin
64,modified_langevin lr=0.09,-0.00342561965007917,0.002615126185971132,-0.005717878819335083,-0.0011333604808232566,4.6238754e-05,0.015070325694978237,0.01186583936214447,-0.09256795793771744,0.09,modified_langevin
65,modified_langevin lr=0.09,-0.003697705129161477,0.002848390400789251,-0.00619442939770955,-0.0012009808606134043,4.6029803e-05,0.015091907232999802,0.011526942253112793,-0.09369450807571411,0.09,modified_langevin
66,modified_langevin lr=0.09,-0.003832445293664932,0.0028430197121332725,-0.0063244619460440694,-0.0013404286412857951,4.6952202e-05,0.015655500814318657,0.0107621680945158,-0.09486860036849976,0.09,modified_langevin
67,modified_langevin lr=0.09,-0.0038308953866362573,0.0028187495206556438,-0.0063016382782107964,-0.001360152495061718,4.5628232e-05,0.015758896246552467,0.0110455472022295,-0.09644950181245804,0.09,modified_langevin
68,modified_langevin lr=0.09,-0.003919184720143676,0.00287108762623089,-0.0064358039839751005,-0.0014025654563122507,5.0807477e-05,0.01663140021264553,0.011322450824081898,-0.09750384092330933,0.09,modified_langevin
69,modified_langevin lr=0.09,-0.004029592545703053,0.0030308235367694837,-0.0066862265084640295,-0.001372958582942077,5.0475053e-05,0.01847589761018753,0.011325300671160221,-0.09876369684934616,0.09,modified_langevin
70,modified_langevin lr=0.09,-0.004023082600906491,0.002759450539308991,-0.006441847643592288,-0.0016043175582206946,4.5400684e-05,0.01950816623866558,0.01195273082703352,-0.10038043558597565,0.09,modified_langevin
71,modified_langevin lr=0.09,-0.004100968642160296,0.0026786004346089935,-0.006448865443448002,-0.00175307184087259,4.631803e-05,0.019475946202874184,0.011789229698479176,-0.1021336168050766,0.09,modified_langevin
72,modified_langevin lr=0.09,-0.004017407738137991,0.0026578209696453657,-0.006347090535317356,-0.001687724940958625,5.2512467e-05,0.021496746689081192,0.011849060654640198,-0.10349471867084503,0.09,modified_langevin
73,modified_langevin lr=0.09,-0.004147547669708729,0.0027898750857953594,-0.006592981003212749,-0.0017021143362047088,5.1087107e-05,0.023056713864207268,0.01219099946320057,-0.10564106702804565,0.09,modified_langevin
74,modified_langevin lr=0.09,-0.004064000368816778,0.0030155577935247605,-0.006707253317645829,-0.0014207474199877277,5.248436e-05,0.022920522838830948,0.012934142723679543,-0.10714800655841827,0.09,modified_langevin
75,modified_langevin lr=0.09,-0.004058607372280676,0.003044849242779487,-0.0067275354084134036,-0.0013896793361479476,5.5831082e-05,0.02360103279352188,0.013021513819694519,-0.10835649073123932,0.09,modified_langevin
76,modified_langevin lr=0.09,-0.004192689091723878,0.0029407116451179525,-0.006770336498881797,-0.0016150416845659584,4.792416e-05,0.024626808241009712,0.01286325603723526,-0.11019133031368256,0.09,modified_langevin
77,modified_langevin lr=0.09,-0.0042455893009901045,0.0028760042295082225,-0.006766518157606963,-0.0017246604443732464,4.8257338e-05,0.025608783587813377,0.013036211021244526,-0.11199341714382172,0.09,modified_langevin
78,modified_langevin lr=0.09,-0.00421136049553752,0.0028483434390242494,-0.006708043600283629,-0.0017146773907914105,4.469314e-05,0.025981010869145393,0.013648700900375843,-0.11392807960510254,0.09,modified_langevin
79,modified_langevin lr=0.09,-0.0043070284649729725,0.0027047965689117608,-0.00667788719038377,-0.0019361697395621751,4.913715e-05,0.026891807094216347,0.01450193952769041,-0.1148904338479042,0.09,modified_langevin
80,modified_langevin lr=0.09,-0.0045217030372441515,0.002592288541608742,-0.006793944128605879,-0.0022494619458824235,4.7102803e-05,0.028460372239351273,0.01513160951435566,-0.11725016683340073,0.09,modified_langevin
